frame,backend,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,system,iteration,representation
N2_corr_iter000_baseline,block2_pauli,12,-107.52915353292221,0.0524813892602225,False,1.2542589160002535,12,True,False,False,100,13,1e-06,1.5320361512749514e-07,0.0,"[-107.52694981960474, -107.52372528189548, -107.52397701540906, -107.52397710923749, -107.5239718508142, -107.52397191446369, -107.52385038702853, -107.52412275314265, -107.52849151097038, -107.52874483278688, -107.5291522251897, -107.5291533797186, -107.52915353292221]","[0.09007479200954549, 0.08386866700311657, 0.08240170900535304, 0.08065524999983609, 0.08419570801197551, 0.09327608300372958, 0.09143199998652562, 0.09476462499878835, 0.09081220799998846, 0.09681283299869392, 0.13622545800171793, 0.10162341699469835, 0.09538737499678973]",N2_corr,0,baseline
N2_corr_iter000_baseline,block2_pauli,14,-107.5258507791452,0.05578414303722923,False,0.7811952499905601,14,True,False,False,100,7,1e-06,2.03156474753996e-07,0.0,"[-107.52694981960474, -107.52583383623411, -107.52584022378588, -107.5258449325703, -107.52584521163453, -107.52585057598873, -107.5258507791452]","[0.09610487500322051, 0.10468087499612011, 0.11301200000161771, 0.11256624999805354, 0.11130987500655465, 0.11190341699693818, 0.10037908300000709]",N2_corr,0,baseline
N2_corr_iter000_baseline,block2_pauli,16,-107.52670387474761,0.05493104743482036,False,0.8169395830045687,16,True,False,False,100,7,1e-06,8.588158095790277e-08,0.0,"[-107.52694981960474, -107.52669798013075, -107.52670381428344, -107.52670378923551, -107.526703794284, -107.52670378886603, -107.52670387474761]","[0.09471454199228901, 0.14452908300154377, 0.12542299999040551, 0.10702804099128116, 0.10589125000115018, 0.10739316600665916, 0.09739237501344178]",N2_corr,0,baseline
N2_corr_iter000_baseline,block2_pauli,18,-107.5556487559285,0.025986166253929355,False,3.336520249999012,18,True,False,False,100,23,1e-06,3.8592834528117237e-07,0.0,"[-107.52694981960474, -107.53423817309576, -107.5345611881331, -107.53463745448198, -107.53714594150986, -107.5380123370105, -107.5387537884787, -107.54111518659352, -107.54408661096915, -107.54762570234129, -107.54937858039844, -107.55061059981992, -107.55090327896181, -107.55181576736697, -107.55474176388438, -107.55525237112094, -107.55545754656421, -107.5556185158339, -107.55562544027572, -107.55564110237609, -107.55564255285658, -107.55564837000016, -107.5556487559285]","[0.09286204200179782, 0.1277142089966219, 0.142888624992338, 0.14377641699684318, 0.14715745800640434, 0.16626120900036767, 0.1989367499918444, 0.15874495898606256, 0.14443366600607987, 0.15016333399398718, 0.13656995800556615, 0.1391666669951519, 0.13259820800158195, 0.13694504099839833, 0.1359406670089811, 0.1343599169922527, 0.13473183299356606, 0.203449291002471, 0.14341429200430866, 0.13506116600183304, 0.13352062500780448, 0.13035670900717378, 0.12455445900559425]",N2_corr,0,baseline
N2_corr_iter000_baseline,block2_pauli,20,-107.55975572260776,0.021879199574669883,False,2.5743882920069154,20,True,False,False,100,17,1e-06,5.652201195971429e-08,0.0,"[-107.52694981960474, -107.52694904649219, -107.52695492400181, -107.53498758349403, -107.53599373963436, -107.53824803714723, -107.55228817066708, -107.55453517902191, -107.5552403206143, -107.55725623837776, -107.55909149287211, -107.55942898089225, -107.5597107026573, -107.55974742510165, -107.55974957796028, -107.55975566608575, -107.55975572260776]","[0.09552812499168795, 0.12537958400207572, 0.14614395800163038, 0.159230707999086, 0.20513012500305194, 0.170260832994245, 0.17332125001121312, 0.16757079199305736, 0.1561610000062501, 0.151956000001519, 0.14920612500282004, 0.14019362500403076, 0.14746233299956657, 0.1359903749980731, 0.14203312501194887, 0.135835875000339, 0.13831470800505485]",N2_corr,0,baseline
N2_corr_iter000_baseline,block2_pauli,30,-107.57843081638337,0.0032041057990568333,False,4.626665042000241,30,True,False,False,100,15,1e-06,1.4175127205362514e-07,0.0,"[-107.54407780322717, -107.56510627630138, -107.57203456385295, -107.57316230537373, -107.57420238907045, -107.57525653884466, -107.57524909219691, -107.57624350684088, -107.57662766826826, -107.57823603831574, -107.57825952484822, -107.57843341897582, -107.57843525764397, -107.57843095813465, -107.57843081638337]","[0.11399479099782184, 0.2298866250057472, 0.4049841660016682, 0.3967316250054864, 0.3458151670056395, 0.34363570899586193, 0.3272504999913508, 0.3403997910063481, 0.32744437499786727, 0.31935162500303704, 0.30185958300717175, 0.2888586250046501, 0.2890247909963364, 0.2825007089995779, 0.28053025000554044]",N2_corr,0,baseline
N2_corr_iter000_baseline,block2_pauli,40,-107.58078305278624,0.000851869396186089,True,10.424438582995208,40,True,False,False,100,23,1e-06,4.132520814437157e-07,0.0,"[-107.54625895389367, -107.56908347133052, -107.57598632162097, -107.57687008368973, -107.5772065198759, -107.57742332383319, -107.57953331228862, -107.58082550647651, -107.58085044261222, -107.58081309318985, -107.58076563362312, -107.58078099100291, -107.58076174476071, -107.58075921648452, -107.58077544191771, -107.58076800663304, -107.5807550747248, -107.580782136099, -107.58078927152758, -107.58074801478438, -107.58074049200792, -107.58078263953416, -107.58078305278624]","[0.1308434170059627, 0.2877109169930918, 0.6041051670035813, 0.6265867080073804, 0.502879749998101, 0.5053129170119064, 0.4719150839955546, 0.4593365409964463, 0.47193574999982957, 0.48036320800019894, 0.4919131669885246, 0.44169054200756364, 0.4428346659988165, 0.4287681249988964, 0.4572227080061566, 0.4334565000026487, 0.44821533300273586, 0.4330380830069771, 0.4543137080036104, 0.4639299170084996, 0.44915658299578354, 0.4424215839972021, 0.4559577920008451]",N2_corr,0,baseline
N2_corr_iter001_beam_fiedler,block2_pauli,1,-107.51212003377559,0.06951488840684306,False,0.6566425409982912,1,True,False,False,100,7,1e-06,7.980528948792198e-07,0.0,"[-107.52793330939292, -107.51199498840475, -107.51246999276142, -107.51215810635966, -107.51216707822248, -107.5121192357227, -107.51212003377559]","[0.09041404198796954, 0.09371779100911226, 0.09686175000388175, 0.08809187500446569, 0.08068070800800342, 0.08974624999973457, 0.08035366699914448]",N2_corr,1,beam_fiedler
N2_corr_iter001_beam_fiedler,block2_pauli,2,-107.54947972028154,0.03215520190089194,False,0.6459669169998961,2,True,False,False,100,7,1e-06,4.096840910960964e-07,0.0,"[-107.56194750100232, -107.54880975705261, -107.54943044906668, -107.54945048279468, -107.54947917833582, -107.54947931059745, -107.54947972028154]","[0.09952008299296722, 0.0780324160004966, 0.077633708002395, 0.09569591599574778, 0.0960908339911839, 0.08818612500908785, 0.06768641699454747]",N2_corr,1,beam_fiedler
N2_corr_iter001_beam_fiedler,block2_pauli,3,-107.56682170271525,0.014813219467185945,False,0.5943119579897029,3,True,False,False,100,7,1e-06,6.554147233828189e-07,0.0,"[-107.57250019822516, -107.56597075488776, -107.56678097099153, -107.56683417100709, -107.56683415468248, -107.56682235812997, -107.56682170271525]","[0.09283504199993331, 0.07992683300108183, 0.07629579200875014, 0.07609987500472926, 0.08130679100577254, 0.07879504199081566, 0.07303408299048897]",N2_corr,1,beam_fiedler
N2_corr_iter001_beam_fiedler,block2_pauli,4,-107.57105424543194,0.010580676750493012,False,1.3136334999871906,4,True,False,False,100,14,1e-06,3.662078995603224e-07,0.0,"[-107.57508430247512, -107.57048651751528, -107.57082112972212, -107.57096950571733, -107.57090936343556, -107.57109287685748, -107.57104883700657, -107.5710844824394, -107.5710632467697, -107.57106865424791, -107.57105804469461, -107.57105927857896, -107.57105387922404, -107.57105424543194]","[0.14182012499077246, 0.08972995801013894, 0.09463687500101514, 0.08767274999991059, 0.09274083300260827, 0.09127437500865199, 0.07866533400374465, 0.08116425000480376, 0.08554491600079928, 0.08204441699490417, 0.08202829099900555, 0.09671608300413936, 0.08234083400748204, 0.08276283300074283]",N2_corr,1,beam_fiedler
N2_corr_iter001_beam_fiedler,block2_pauli,5,-107.57590396635227,0.005730955830159701,False,0.9839136250084266,5,True,False,False,100,10,1e-06,2.310769389168854e-07,0.0,"[-107.57618098483371, -107.57567814210924, -107.57599256106491, -107.57595087710592, -107.57592218036356, -107.5759169878724, -107.57590920810144, -107.57590819297391, -107.57590419742921, -107.57590396635227]","[0.10967633400287014, 0.10158075000799727, 0.09917620799387805, 0.09261704199889209, 0.09399533300893381, 0.09206645800441038, 0.08932654099771753, 0.085606791995815, 0.09197595799923874, 0.0910334159998456]",N2_corr,1,beam_fiedler
N2_corr_iter001_beam_fiedler,block2_pauli,6,-107.57826210334972,0.003372818832716007,False,0.7616348750016186,6,True,False,False,100,7,1e-06,3.5522310781743727e-07,0.0,"[-107.57748172502096, -107.57825028640056, -107.57825482136369, -107.57826008697398, -107.57826203480359, -107.57826174812661, -107.57826210334972]","[0.11330075000296347, 0.10420633399917278, 0.10225129200262018, 0.1015876669989666, 0.10428529199270997, 0.10532204199989792, 0.09475995899992995]",N2_corr,1,beam_fiedler
N2_corr_iter001_beam_fiedler,block2_pauli,7,-107.57949529502048,0.002139627161952262,False,0.7849988749949262,7,True,False,False,100,7,1e-06,2.229853635071777e-09,0.0,"[-107.57892784052557, -107.57948438446118, -107.57949377531672, -107.57949540194322, -107.57949538424762, -107.57949529725033, -107.57949529502048]","[0.1100797910039546, 0.1131847079959698, 0.10776529100257903, 0.1072416249953676, 0.10678729201026727, 0.10518304198922124, 0.10048583301249892]",N2_corr,1,beam_fiedler
N2_corr_iter001_beam_fiedler,block2_pauli,8,-107.58027069686236,0.001364225320074297,True,0.7212357500102371,8,True,False,False,100,7,1e-06,2.3431815066032868e-07,0.0,"[-107.5795919174781, -107.58013138288656, -107.58025360642155, -107.58026490609947, -107.58027052723509, -107.5802704625442, -107.58027069686236]","[0.11004633299307898, 0.09801654198963661, 0.09516354200604837, 0.09590837500581983, 0.09611458399740513, 0.09465216701210011, 0.09592125000199303]",N2_corr,1,beam_fiedler
N2_corr_iter002_beam_fiedler,block2_pauli,1,-107.51206121455269,0.06957370762974335,False,0.5863912920030998,1,True,False,False,100,7,1e-06,7.494569445043453e-07,0.0,"[-107.53143591400416, -107.5123402234177, -107.51218080450636, -107.51210494302987, -107.51210907521173, -107.51206046509574, -107.51206121455269]","[0.08331095799803734, 0.07560158301203046, 0.07981441701122094, 0.08093674998963252, 0.07847991699236445, 0.08000099999480881, 0.07516995799960569]",N2_corr,2,beam_fiedler
N2_corr_iter002_beam_fiedler,block2_pauli,2,-107.5345705781061,0.04706434407633253,False,0.6231099580036243,2,True,False,False,100,7,1e-06,5.349350828964816e-08,0.0,"[-107.54279062476571, -107.53392491245862, -107.53390796796765, -107.53459381123528, -107.5345886324168, -107.53457052461259, -107.5345705781061]","[0.10270712499914225, 0.07840708400181029, 0.0681333749962505, 0.09650670801056549, 0.07535004199598916, 0.07403541599342134, 0.08175825000216719]",N2_corr,2,beam_fiedler
N2_corr_iter002_beam_fiedler,block2_pauli,3,-107.55845312729303,0.0231817948893962,False,1.0249369590019342,3,True,False,False,100,13,1e-06,8.820898926842347e-07,0.0,"[-107.56409438412884, -107.55775351599726, -107.55781858022335, -107.55835733661627, -107.55845206576836, -107.55844264516622, -107.55846728970712, -107.5584507837818, -107.55845889164316, -107.55845207083911, -107.558454744132, -107.55845224520314, -107.55845312729303]","[0.09262308300822042, 0.07528316600655671, 0.07744816699414514, 0.07396970898844302, 0.07542920800915454, 0.10317870799917728, 0.06793012500565965, 0.07058266599779017, 0.06590437500562984, 0.07529620800050907, 0.06806387500546407, 0.06927654199535027, 0.06887874999665655]",N2_corr,2,beam_fiedler
N2_corr_iter002_beam_fiedler,block2_pauli,4,-107.5671052922027,0.014529629979733727,False,1.9546137080033077,4,True,False,False,100,24,1e-06,5.607911788274578e-07,0.0,"[-107.5695982747696, -107.5662351026902, -107.56687315544505, -107.56685453868943, -107.56670811270469, -107.56669141149465, -107.56654243737674, -107.56654035934972, -107.56653818810028, -107.56652684647132, -107.56705002949197, -107.56703128385774, -107.56724618252323, -107.5672306605891, -107.56717109485379, -107.56716535163827, -107.567141694979, -107.56713880954217, -107.5671230086421, -107.56712133123926, -107.56711194445717, -107.56711093868881, -107.56710585299388, -107.5671052922027]","[0.10048441600520164, 0.08137975000136066, 0.08027170799323358, 0.08337916700111236, 0.08499374998791609, 0.09367112499603536, 0.08455891700577922, 0.07726479199482128, 0.07513633400958497, 0.07645212500938214, 0.0804961249959888, 0.07517825000104494, 0.07518379100656603, 0.0773602500121342, 0.07635766699968372, 0.07903883399558254, 0.08083775000704918, 0.07718916599696968, 0.075571333989501, 0.0753580000018701, 0.07502037499216385, 0.07443849999981467, 0.07496929199260194, 0.0740582500002347]",N2_corr,2,beam_fiedler
N2_corr_iter002_beam_fiedler,block2_pauli,5,-107.57291342157981,0.008721500602618448,False,1.9092652500112308,5,True,False,False,100,22,1e-06,9.797504390007816e-07,0.0,"[-107.57216060097824, -107.57180001131418, -107.57226731243489, -107.57232002661979, -107.57240248767235, -107.57264087425148, -107.57289181678519, -107.57304228278872, -107.5730850046054, -107.57308853909132, -107.57306061978613, -107.5730525496798, -107.57301491331344, -107.57300835007618, -107.5729757213834, -107.57297148300582, -107.57294700649979, -107.5729444020438, -107.57292737977193, -107.5729257878526, -107.57291440133025, -107.57291342157981]","[0.10347075000754558, 0.08519112499197945, 0.08587874998920597, 0.08567716699326411, 0.08792908400937449, 0.08974237499933224, 0.08174925000639632, 0.0828121250087861, 0.08467191598901991, 0.0807513750041835, 0.08115358400391415, 0.0845172499975888, 0.08446341600210872, 0.0834615829953691, 0.0814897079981165, 0.08270091700251214, 0.08036683300451841, 0.08118387500871904, 0.08697699999902397, 0.08279341699380893, 0.0825299999996787, 0.08355366600153502]",N2_corr,2,beam_fiedler
N2_corr_iter002_beam_fiedler,block2_pauli,6,-107.57717611874804,0.004458803434388869,False,0.8164147499919636,6,True,False,False,100,8,1e-06,1.7261683638025715e-07,0.0,"[-107.57560117031707, -107.57703633649689, -107.57729493841663, -107.57729379319309, -107.57720788591259, -107.5772071154165, -107.57717629136488, -107.57717611874804]","[0.10141533399291802, 0.09583845800079871, 0.0920212079945486, 0.09228112499113195, 0.09344895799586084, 0.09562875000119675, 0.0887957910017576, 0.12350025000341702]",N2_corr,2,beam_fiedler
N2_corr_iter002_beam_fiedler,block2_pauli,7,-107.57876963261052,0.0028652895719147864,False,0.7449876669998048,7,True,False,False,100,7,1e-06,8.410506779910065e-08,0.0,"[-107.57786039920123, -107.57862462026497, -107.57877311998975, -107.57877023098368, -107.57876999252832, -107.57876971671558, -107.57876963261052]","[0.10852695799258072, 0.10306054199463688, 0.10171724999963772, 0.10424649999185931, 0.10109983300208114, 0.09712054100236855, 0.09496162499999627]",N2_corr,2,beam_fiedler
N2_corr_iter002_beam_fiedler,block2_pauli,8,-107.57929995027023,0.0023349719122052193,False,0.7018119169952115,8,True,False,False,100,7,1e-06,7.290189785180701e-08,0.0,"[-107.57840218708523, -107.57922467792355, -107.57929059260883, -107.57930064518025, -107.57930087254593, -107.57930002317212, -107.57929995027023]","[0.11113341600866988, 0.09011170899611898, 0.09186120799859054, 0.09134470799472183, 0.08995545899961144, 0.09721445800096262, 0.0932982089871075]",N2_corr,2,beam_fiedler
N2_corr_iter002_beam_fiedler,block2_pauli,9,-107.5797936508704,0.0018412713120312674,False,0.8691367090068525,9,True,False,False,100,7,1e-06,4.881700021996949e-07,0.0,"[-107.57908293046415, -107.57970934954055, -107.57979144665626, -107.57979375151447, -107.57979798979196, -107.5797941390404, -107.5797936508704]","[0.12445070799731184, 0.1163209999940591, 0.11848029200336896, 0.11777516599977389, 0.11960345800616778, 0.11828804200922605, 0.11774570799025241]",N2_corr,2,beam_fiedler
N2_corr_iter002_beam_fiedler,block2_pauli,10,-107.58015978104152,0.0014751411409150705,True,0.9033811660046922,10,True,False,False,100,7,1e-06,4.903459682736866e-08,0.0,"[-107.57941089821733, -107.58005553275308, -107.580142418711, -107.5801560460127, -107.58015853054525, -107.58015983007611, -107.58015978104152]","[0.13221566700667609, 0.1264350420096889, 0.12363624999125022, 0.1224472500034608, 0.12171370799478609, 0.12372608300938737, 0.11893970900564454]",N2_corr,2,beam_fiedler
N2_corr_iter003_beam_fiedler,block2_pauli,1,-107.51206121455266,0.06957370762977177,False,0.59641208400717,1,True,False,False,100,7,1e-06,7.494569160826359e-07,0.0,"[-107.53143591400412, -107.51234022341771, -107.5121808045063, -107.51210494302981, -107.5121090752117, -107.51206046509574, -107.51206121455266]","[0.09781466700951569, 0.0812777919927612, 0.07835629201144911, 0.07855695800390095, 0.07174512499477714, 0.07738112499646377, 0.07423379100509919]",N2_corr,3,beam_fiedler
N2_corr_iter003_beam_fiedler,block2_pauli,2,-107.53457057810614,0.0470643440762899,False,0.6499328339996282,2,True,False,False,100,7,1e-06,5.349355092221231e-08,0.0,"[-107.54279062476571, -107.53392491245862, -107.53390796796756, -107.53459381123521, -107.53458863241676, -107.53457052461259, -107.53457057810614]","[0.09863949999271426, 0.07014320899907034, 0.07048729198868386, 0.12426820799009874, 0.08480416699603666, 0.09072529099648818, 0.07017512500169687]",N2_corr,3,beam_fiedler
N2_corr_iter003_beam_fiedler,block2_pauli,3,-107.55845312729305,0.02318179488938199,False,1.0157600420061499,3,True,False,False,100,13,1e-06,8.820898500516705e-07,0.0,"[-107.56409438412899, -107.55775351599729, -107.55781858022334, -107.55835733661615, -107.55845206576828, -107.55844264516611, -107.55846728970707, -107.55845078378178, -107.55845889164297, -107.55845207083905, -107.55845474413212, -107.5584522452032, -107.55845312729305]","[0.09433804200671148, 0.08048491699446458, 0.07298183300008532, 0.07886954199057072, 0.0716415000060806, 0.07378083399089519, 0.06814070801192429, 0.07039970900223125, 0.07695891700859647, 0.07250904200191144, 0.06984741700580344, 0.07620670799224172, 0.06878775000222959]",N2_corr,3,beam_fiedler
N2_corr_iter003_beam_fiedler,block2_pauli,4,-107.5671052922028,0.014529629979634251,False,1.9368848750018515,4,True,False,False,100,24,1e-06,5.607910367189106e-07,0.0,"[-107.56959827476965, -107.56623510269023, -107.56687315544505, -107.56685453868947, -107.56670811270467, -107.56669141149457, -107.56654243737665, -107.56654035934976, -107.56653818810025, -107.56652684647122, -107.56705002949182, -107.5670312838577, -107.56724618252309, -107.56723066058919, -107.56717109485385, -107.56716535163815, -107.56714169497906, -107.56713880954216, -107.56712300864204, -107.56712133123925, -107.5671119444572, -107.56711093868864, -107.56710585299383, -107.5671052922028]","[0.09888516701175831, 0.0848010829940904, 0.08180025000183377, 0.08221570801106282, 0.08071062499948312, 0.09480295899265911, 0.08348608299274929, 0.07654758301214315, 0.07771612500073388, 0.07586983300279826, 0.07348295900737867, 0.0721303330064984, 0.07582158299919683, 0.07513108299463056, 0.07573687499098014, 0.07630212498770561, 0.07500654199975543, 0.07445758399262559, 0.07536483299918473, 0.07785791700007394, 0.07352866699511651, 0.0738164580106968, 0.07846429200435523, 0.07454329200845677]",N2_corr,3,beam_fiedler
N2_corr_iter003_beam_fiedler,block2_pauli,5,-107.57291342157991,0.008721500602518972,False,1.9479077080031857,5,True,False,False,100,22,1e-06,9.797503111030892e-07,0.0,"[-107.57216060097842, -107.5718000113142, -107.57226731243495, -107.57232002661974, -107.57240248767229, -107.57264087425159, -107.5728918167852, -107.57304228278866, -107.5730850046056, -107.57308853909154, -107.57306061978605, -107.57305254967991, -107.57301491331332, -107.5730083500762, -107.5729757213835, -107.57297148300563, -107.57294700649962, -107.57294440204396, -107.57292737977178, -107.57292578785257, -107.57291440133022, -107.57291342157991]","[0.1007287910033483, 0.09179591700376477, 0.0864552089915378, 0.0870739579986548, 0.08869183399656322, 0.08874237499549054, 0.10609145800117403, 0.08239162500831299, 0.08335400000214577, 0.08244883299630601, 0.0848445829906268, 0.0829475420032395, 0.08422874999814667, 0.08250849999603815, 0.08187466599338222, 0.08339795799111016, 0.08436362499196548, 0.0819463329971768, 0.08264816699374933, 0.08700499999395106, 0.08379554099519737, 0.08450745799927972]",N2_corr,3,beam_fiedler
N2_corr_iter003_beam_fiedler,block2_pauli,6,-107.57717611874793,0.004458803434502556,False,0.8269606249959907,6,True,False,False,100,8,1e-06,1.7261704954307788e-07,0.0,"[-107.57560117031707, -107.57703633649717, -107.57729493841666, -107.57729379319333, -107.57720788591271, -107.57720711541657, -107.57717629136498, -107.57717611874793]","[0.12840245800907724, 0.09743937500752509, 0.09798725000291597, 0.09387083401088603, 0.09429508300672751, 0.09605470800306648, 0.09285612500389107, 0.09075925000070129]",N2_corr,3,beam_fiedler
N2_corr_iter003_beam_fiedler,block2_pauli,7,-107.57876963261057,0.002865289571857943,False,0.757028416992398,7,True,False,False,100,7,1e-06,8.410502516653651e-08,0.0,"[-107.57786039920124, -107.57862462026488, -107.57877311998973, -107.57877023098368, -107.57876999252834, -107.5787697167156, -107.57876963261057]","[0.1046888749988284, 0.1015075000032084, 0.1037374580046162, 0.10254141699988395, 0.10629979100485798, 0.1073780419974355, 0.09631166700273752]",N2_corr,3,beam_fiedler
N2_corr_iter003_beam_fiedler,block2_pauli,8,-107.57929995027001,0.002334971912418382,False,0.6964846670016414,8,True,False,False,100,7,1e-06,7.290196890608058e-08,0.0,"[-107.57840218708517, -107.57922467792349, -107.57929059260897, -107.57930064518018, -107.57930087254572, -107.57930002317198, -107.57929995027001]","[0.10997241700533777, 0.09419699999853037, 0.09260179199918639, 0.09053104199119844, 0.09344462500303052, 0.09089666699583177, 0.09040416599600576]",N2_corr,3,beam_fiedler
N2_corr_iter003_beam_fiedler,block2_pauli,9,-107.57979365087053,0.0018412713119033697,False,0.8585567909904057,9,True,False,False,100,7,1e-06,4.881699027237119e-07,0.0,"[-107.5790829304642, -107.57970934954055, -107.57979144665615, -107.5797937515145, -107.57979798979211, -107.57979413904043, -107.57979365087053]","[0.12350025000341702, 0.11476929199125152, 0.12327237499994226, 0.11695904198859353, 0.11509695800486952, 0.11675766699772794, 0.11240270800772123]",N2_corr,3,beam_fiedler
